mp_ref	mp	term_ref	term	constituency_ref	constituency	party_ref	party	start	election_ref	election	end	cause_ref	cause
<http://www.wikidata.org/entity/Q128967>	Edward Heath	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4899790>	Bexley	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q128976>	Alec Douglas-Home	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6414228>	Kinross and Western Perthshire	<http://www.wikidata.org/entity/Q7886824>	Unionist Party	1963-11-07	<http://www.wikidata.org/entity/Q6414226>	1963 Kinross and Western Perthshire by-election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q128985>	Harold Macmillan	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4973674>	Bromley	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529752>	James Allason	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q42298243>	Hemel Hempstead	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529846>	Brian Batsford	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5325490>	Ealing South	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529863>	William Compton Carr	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4862991>	Barons Court	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529864>	Sir Robert Cary, 1st Baronet	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q3336781>	Manchester Withington	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529887>	Oliver Crosthwaite-Eyre	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7007620>	New Forest	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529889>	Knox Cunningham	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q751699>	South Antrim	<http://www.wikidata.org/entity/Q841045>	Ulster Unionist Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529903>	Muriel Gammans	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q11797252>	Hornsey	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529909>	Sir John Gilmour, 3rd Baronet	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5328347>	East Fife	<http://www.wikidata.org/entity/Q7886824>	Unionist Party	1961-11-08	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529911>	Victor Goodhew	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q988569>	St Albans	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529920>	Harold Gurden	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q3136751>	Birmingham Selly Oak	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529957>	John Kerans	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q18160409>	The Hartlepools	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529958>	Henry Kerby	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4802243>	Arundel and Shoreham	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529968>	Harry Legge-Bourke	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6083907>	Isle of Ely	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529978>	Hugh Lucas-Tooth	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5713603>	Hendon South	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529980>	Ian MacArthur	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7170909>	Perth and East Perthshire	<http://www.wikidata.org/entity/Q7886824>	Unionist Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529997>	Hugh Molson, Baron Molson	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q3302305>	High Peak	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1961-02-21	<http://www.wikidata.org/entity/Q36717319>	elevation to the House of Lords
<http://www.wikidata.org/entity/Q13530013>	Ian Orr-Ewing, Baron Orr-Ewing	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5713575>	Hendon North	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530016>	Norman Pannell	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6658485>	Liverpool Kirkdale	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530024>	James Pitman	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1075440>	Bath	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530040>	James Scott-Hopkins	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032559>	North Cornwall	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530048>	Harold Macdonald Steward	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7618170>	Stockport South	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530051>	Sir Henry Studholme, 1st Baronet	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7689122>	Tavistock	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530055>	John Ellis Talbot	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q16846522>	Brierley Hill	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530058>	John Tilney	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q42298198>	Liverpool Wavertree	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530061>	John Vaughan-Morgan, Baron Reigate	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032065>	Reigate	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530067>	John Wells	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6735490>	Maidstone	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530075>	John Woollam	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1080299>	Liverpool West Derby	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q1419462>	Terence Boston, Baron Boston of Faversham	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5438571>	Faversham	<http://www.wikidata.org/entity/Q9630>	Labour Party	1964-06-04	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q14948945>	William Grant, Lord Grant	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5566963>	Glasgow Woodside	<http://www.wikidata.org/entity/Q7886824>	Unionist Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1962-09-25	<http://www.wikidata.org/entity/Q46993416>	appointed as a judge
<http://www.wikidata.org/entity/Q15039914>	Henry Maitland Clark	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q751685>	North Antrim	<http://www.wikidata.org/entity/Q841045>	Ulster Unionist Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15054299>	Anthony Greenwood, Baron Greenwood of Rossendale	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7369780>	Rossendale	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15055971>	Harold Davies, Baron Davies of Leek	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6516209>	Leek	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15070153>	Alfred Broughton	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4869322>	Batley and Morley	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q1508595>	George Wigg, Baron Wigg	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q978713>	Dudley	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15461373>	John Paton	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1051488>	Norwich North	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15503086>	Eddie Milne	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1072792>	Blyth Valley	<http://www.wikidata.org/entity/Q9630>	Labour Party	1960-11-24	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q1586577>	Harry Hylton-Foster	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q3235346>	Cities of London and Westminster	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1959-10-21	<http://www.wikidata.org/entity/Q38080355>	election as speaker
<http://www.wikidata.org/entity/Q1586577>	Harry Hylton-Foster	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q3235346>	Cities of London and Westminster	<http://www.wikidata.org/entity/Q464103>	Speaker of the House of Commons	1959-10-21		nan	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15968114>	Patricia McLaughlin	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q751608>	Belfast West	<http://www.wikidata.org/entity/Q841045>	Ulster Unionist Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15969400>	Harriet Slater	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q988278>	Stoke-on-Trent North	<http://www.wikidata.org/entity/Q6467393>	Labour Co-operative	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15976329>	John Mackie, Baron John-Mackie	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5377300>	Enfield East	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15999959>	William Rupert Rees-Davies	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q16848872>	Isle of Thanet	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16000300>	John Henry Jones	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1031928>	Rotherham	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1962-10-31	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q16000418>	John Taylor	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7985812>	West Lothian	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1962-03-01	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q16007644>	Charles Howell	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q3136734>	Birmingham Perry Barr	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16007670>	Neil McBride	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q988081>	Swansea East	<http://www.wikidata.org/entity/Q9630>	Labour Party	1963-03-28	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16007970>	William Ainsley	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1051601>	North West Durham	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16008683>	Harold Finch	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4879467>	Bedwellty	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16011273>	Harry Hynd	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4672871>	Accrington	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16012366>	Walter Alldritt	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6658555>	Liverpool Scotland	<http://www.wikidata.org/entity/Q9630>	Labour Party	1964-06-11	<http://www.wikidata.org/entity/Q6658559>	1964 Liverpool Scotland by-election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16012745>	Joyce Butler	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q8032204>	Wood Green	<http://www.wikidata.org/entity/Q6467393>	Labour Co-operative	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16013991>	Robert Woof	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q3134218>	Blaydon	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16015196>	John Maginnis	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4792577>	Armagh	<http://www.wikidata.org/entity/Q841045>	Ulster Unionist Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16072674>	Harold Neal	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q3137680>	Bolsover	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16079015>	Jack McCann	<http://www.wikidata.org/entity/Q21084459>	42nd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032004>	Rochdale	<http://www.wikidata.org/entity/Q9630>	Labour Party	1959-10-08	<http://www.wikidata.org/entity/Q918420>	1959 United Kingdom general election	1964-09-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
