mp_ref	mp	term_ref	term	constituency_ref	constituency	party_ref	party	start	election_ref	election	end	cause_ref	cause
<http://www.wikidata.org/entity/Q5294786>	Donald Maclean	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q678298>	Peebles and Southern Midlothian	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5294915>	Donald Murray	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q1053141>	Na h-Eileanan an Iar	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5312454>	Dugald Cowan	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q5150880>	Combined Scottish Universities	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5337436>	Edgar Rees Jones	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q6820675>	Merthyr	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5341831>	Edward Beauchamp	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q6694032>	Lowestoft	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5345322>	Edward Shortt	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q11797276>	Newcastle upon Tyne West	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5346316>	Edwin Cornwall	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q4898084>	Bethnal Green North East	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5346838>	Edwin Stanley Gange	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q4968964>	Bristol North	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5393040>	Ernest Evans	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077398>	Ceredigion	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1921-02-18	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5415418>	Evan Hayward	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q7440479>	Seaham	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5485475>	Frank Briant	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q16931901>	Lambeth North	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5498194>	Frederick Kellaway	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q42297603>	Bedford	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5498345>	Frederick Mallalieu	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q1080320>	Colne Valley	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5537372>	George Bryant Britton	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291088>	Bristol East	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5538249>	George Marks, 1st Baron Marks	<http://www.wikidata.org/entity/Q21084448>	31st United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032559>	North Cornwall	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1918-12-14	<http://www.wikidata.org/entity/Q3042701>	1918 United Kingdom general election	1922-10-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
