mp_ref	mp	term_ref	term	constituency_ref	constituency	party_ref	party	start	election_ref	election	end	cause_ref	cause
<http://www.wikidata.org/entity/Q260013>	Adrian Bailey	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q874568>	West Bromwich West	<http://www.wikidata.org/entity/Q6467393>	Labour Co-operative	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260049>	Willie Bain	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3301796>	Glasgow North East	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260082>	Norman Baker	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1070328>	Lewes	<http://www.wikidata.org/entity/Q9624>	Liberal Democrats	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260111>	Steve Baker	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q750841>	Wycombe	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260324>	Tony Baldry	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q989270>	Banbury	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260429>	Harriett Baldwin	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q874393>	West Worcestershire	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260441>	Simon Wright	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1051416>	Norwich South	<http://www.wikidata.org/entity/Q9624>	Liberal Democrats	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260464>	Ed Balls	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1053274>	Morley and Outwood	<http://www.wikidata.org/entity/Q6467393>	Labour Co-operative	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260489>	Jeremy Wright	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3302470>	Kenilworth and Southam	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260523>	Gordon Banks	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1051029>	Ochil and South Perthshire	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260546>	Stephen Barclay	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032502>	North East Cambridgeshire	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260562>	Gregory Barker	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3134165>	Bexhill and Battle	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260618>	Iain Wright	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1072710>	Hartlepool	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260631>	Kevin Barron	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1031931>	Rother Valley	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260651>	Gavin Barwell	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3335881>	Croydon Central	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260748>	Hugh Bayley	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q589328>	York Central	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260772>	Guto Bebb	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q299976>	Aberconwy	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260844>	David Wright	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q987980>	Telford	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260876>	Anne Begg	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q299997>	Aberdeen South	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q260960>	Alan Beith	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1072626>	Berwick-upon-Tweed	<http://www.wikidata.org/entity/Q9624>	Liberal Democrats	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q261001>	Shaun Woodward	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q988454>	St Helens South and Whiston	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q261214>	John Woodcock	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1075925>	Barrow and Furness	<http://www.wikidata.org/entity/Q6467393>	Labour Co-operative	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q261323>	Mike Wood	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3133894>	Batley and Spen	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q261553>	Sarah Wollaston	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q875285>	Totnes	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q261675>	Pete Wishart	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1050667>	Perth and North Perthshire	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q261773>	Rosie Winterton	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3138501>	Doncaster Central	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q261900>	David Winnick	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q875108>	Walsall North	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q261957>	Stuart Bell	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1053438>	Middlesbrough	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2012-10-13	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q262040>	Sammy Wilson	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q751620>	East Antrim	<http://www.wikidata.org/entity/Q215519>	Democratic Unionist Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q262108>	Rob Wilson	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032131>	Reading East	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q262201>	Phil Wilson	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1031806>	Sedgefield	<http://www.wikidata.org/entity/Q9630>	Labour Party	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q262335>	Jenny Willott	<http://www.wikidata.org/entity/Q21084472>	55th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3138645>	Cardiff Central	<http://www.wikidata.org/entity/Q9624>	Liberal Democrats	2010-05-06	<http://www.wikidata.org/entity/Q215622>	2010 United Kingdom general election	2015-03-30	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
