mp_ref	mp	term_ref	term	constituency_ref	constituency	party_ref	party	start	election_ref	election	end	cause_ref	cause
<http://www.wikidata.org/entity/Q19059345>	Chris Stephens	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3301862>	Glasgow South West	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q197894>	Owen Paterson	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1052248>	North Shropshire	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19863151>	Mhairi Black	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q253159>	Paisley and Renfrewshire South	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19868483>	Alan Mak	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3337210>	Havant	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19868554>	Kirsty Blackman	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q299984>	Aberdeen North	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19868633>	Liz Saville Roberts	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3231892>	Dwyfor Meirionnydd	<http://www.wikidata.org/entity/Q10691>	Plaid Cymru	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19870758>	Caroline Ansell	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3337618>	Eastbourne	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19870873>	Ranil Jayawardena	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3342877>	North East Hampshire	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19871637>	Deidre Brock	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3138439>	Edinburgh North and Leith	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19871710>	Richard Burgon	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1075461>	Leeds East	<http://www.wikidata.org/entity/Q9630>	Labour Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19871785>	Ruth Cadbury	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077806>	Brentford and Isleworth	<http://www.wikidata.org/entity/Q9630>	Labour Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19871819>	Lisa Cameron	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3337694>	East Kilbride, Strathaven and Lesmahagow	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19871931>	Catherine West	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3337022>	Hornsey and Wood Green	<http://www.wikidata.org/entity/Q9630>	Labour Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19872133>	Jo Churchill	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1072621>	Bury St Edmunds	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19872694>	Michelle Donelan	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3138621>	Chippenham	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19872756>	Flick Drummond	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3336720>	Meon Valley	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19873325>	Kevin Foster	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q875454>	Torbay	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19873418>	Marcus Fysh	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q750677>	Yeovil	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19874017>	Helen Hayes	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3335993>	Dulwich and West Norwood	<http://www.wikidata.org/entity/Q9630>	Labour Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19874280>	Kate Hollern	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077481>	Blackburn	<http://www.wikidata.org/entity/Q9630>	Labour Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19874405>	Philippa Whitford	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3238991>	Central Ayrshire	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19874642>	Andrea Jenkyns	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1053274>	Morley and Outwood	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19874839>	Kirsten Oswald	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1070154>	East Renfrewshire	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19875413>	Chris Law	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032281>	Dundee West	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19875589>	Carol Monaghan	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3301821>	Glasgow North West	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19878984>	Brendan O'Hara	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q750994>	Argyll and Bute	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19880278>	Tommy Sheppard	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q661360>	Edinburgh East	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19881816>	Marion Fellows	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1053259>	Motherwell and Wishaw	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19882420>	Hannah Bardell	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1070116>	Livingston	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19882661>	John McNally	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3138350>	Falkirk	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19882694>	Neil Gray	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q581626>	Airdrie and Shotts	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19882721>	Peter Grant	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3301886>	Glenrothes	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19882771>	Alison Thewliss	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1070123>	Glasgow Central	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19882845>	Naz Shah	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1075417>	Bradford West	<http://www.wikidata.org/entity/Q9630>	Labour Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19882875>	Thangam Debbonaire	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1072698>	Bristol West	<http://www.wikidata.org/entity/Q9630>	Labour Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19882922>	Douglas Chapman	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032300>	Dunfermline and West Fife	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19882967>	Joanna Cherry	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3138417>	Edinburgh South West	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19883025>	Ronnie Cowan	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3302325>	Inverclyde	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19883053>	Angela Crawley	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3336217>	Lanark and Hamilton East	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19883087>	Martyn Day	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3336133>	Linlithgow and East Falkirk	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19883117>	Martin Docherty-Hughes	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3343077>	West Dunbartonshire	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19883129>	Margaret Ferrier	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1031884>	Rutherglen and Hamilton West	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	2020-10-01	<http://www.wikidata.org/entity/Q35855188>	suspension from a political party
<http://www.wikidata.org/entity/Q19883129>	Margaret Ferrier	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1031884>	Rutherglen and Hamilton West	<http://www.wikidata.org/entity/Q327591>	independent politician	2020-10-01		nan	nan		nan
<http://www.wikidata.org/entity/Q19883132>	Patricia Gibson	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032569>	North Ayrshire and Arran	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19883135>	Patrick Grady	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3301764>	Glasgow North	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19883145>	Gavin Newlands	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1050788>	Paisley and Renfrewshire North	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19883152>	Owen Thompson	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1053415>	Midlothian	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19883251>	Stuart McDonald	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3231723>	Cumbernauld, Kilsyth and Kirkintilloch East	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19883288>	Alan Brown	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1070130>	Kilmarnock and Loudoun	<http://www.wikidata.org/entity/Q10658>	Scottish National Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19917814>	Wendy Morton	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q581792>	Aldridge-Brownhills	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19930597>	Cat Smith	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3336228>	Lancaster and Fleetwood	<http://www.wikidata.org/entity/Q9630>	Labour Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19938322>	Edward Argar	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077545>	Charnwood	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19938362>	Victoria Atkins	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3336909>	Louth and Horncastle	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19946187>	Jeremy Quin	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1075944>	Horsham	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19956787>	James Cartlidge	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q988848>	South Suffolk	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19956815>	Maria Caulfield	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1070328>	Lewes	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19956858>	Alex Chalk	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3239188>	Cheltenham	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19957124>	Alberto Costa	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q988954>	South Leicestershire	<http://www.wikidata.org/entity/Q9626>	Conservative Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19957144>	Neil Coyle	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3133970>	Bermondsey and Old Southwark	<http://www.wikidata.org/entity/Q9630>	Labour Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
<http://www.wikidata.org/entity/Q19957188>	Judith Cummins	<http://www.wikidata.org/entity/Q77685395>	58th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3137827>	Bradford South	<http://www.wikidata.org/entity/Q9630>	Labour Party	2019-12-12	<http://www.wikidata.org/entity/Q30173038>	2019 United Kingdom general election	nan		nan
