mp_ref	mp	term_ref	term	constituency_ref	constituency	party_ref	party	start	election_ref	election	end	cause_ref	cause
<http://www.wikidata.org/entity/Q19605020>	Alexander West Russell	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q875175>	Tynemouth	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2034158>	Martin Conway, 1st Baron Conway of Allington	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5150853>	Combined English Universities	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q21557444>	Walter Greaves-Lord	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7061601>	Norwood	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q21557454>	James Galbraith	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1051435>	East Surrey	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q22039456>	Neville Smith-Carington	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7383514>	Rutland and Stamford	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2404523>	Terence O'Connor	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q16258076>	Nottingham Central	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1930-05-27	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2518614>	Kingsley Wood	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q8033988>	Woolwich West	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26237508>	Kenyon Vaughan-Morgan	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5507919>	Fulham East	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26271166>	Arthur Dixey	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7164618>	Penrith and Cockermouth	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26310594>	Ernest Bird	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7535845>	Skipton	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26754461>	Arthur Davies	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7375272>	Royton	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26758651>	Walter Morden	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4961616>	Brentford and Chiswick	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2761950>	Edward Cavendish, 10th Duke of Devonshire	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4120309>	West Derbyshire	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2908365>	William Ormsby-Gore, 4th Baron Harlech	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291154>	Stafford	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2959381>	Charles Howard-Bury	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q42112914>	Chelmsford	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q3305620>	Newton Moore	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7330751>	Richmond (Surrey)	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q330604>	William Joynson-Hicks, 1st Viscount Brentford	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q875210>	Twickenham	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1929-07-05	<http://www.wikidata.org/entity/Q36717319>	elevation to the House of Lords
<http://www.wikidata.org/entity/Q332400>	Oswald Mosley	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7544484>	Smethwick	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q332475>	Walter Guinness, 1st Baron Moyne	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1072621>	Bury St Edmunds	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q332783>	John Jacob Astor, 1st Baron Astor of Hever	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1070334>	Dover	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q332887>	Brendan Bracken, 1st Viscount Bracken	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7123334>	Paddington North	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q333019>	Thomas Inskip, 1st Viscount Caldecote	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291296>	Fareham	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1931-02-20	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q333121>	Patrick Buchan-Hepburn, 1st Baron Hailes	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q11797265>	Liverpool East Toxteth	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1931-02-05	<http://www.wikidata.org/entity/Q16909153>	1931 Liverpool East Toxteth by-election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q333205>	Robert Gascoyne-Cecil, 5th Marquess of Salisbury	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q988587>	South Dorset	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q333345>	Harry Crookshank, 1st Viscount Crookshank	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q42298245>	Gainsborough	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q333382>	Edward Turnour, 6th Earl Winterton	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5906341>	Horsham and Worthing	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q333429>	Samuel Hoare, 1st Viscount Templewood	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5090037>	Chelsea	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q333573>	Leo Amery	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4916814>	Birmingham Sparkbrook	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q334106>	Alfred Knox	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q750841>	Wycombe	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q334182>	Hugh Cecil, 1st Baron Quickswood	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7115504>	Oxford University	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q334385>	Herwald Ramsbotham, 1st Viscount Soulbury	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6483099>	Lancaster	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q334511>	Rennell Rodd, 1st Baron Rennell	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7594668>	St Marylebone	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q334557>	Robert Boothby, Baron Boothby	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4667015>	Aberdeen and Kincardine East	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q335323>	William Morrison, 1st Viscount Dunrossil	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5121881>	Cirencester and Tewkesbury	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1929-05-30	<http://www.wikidata.org/entity/Q517639>	1929 United Kingdom general election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q335324>	Duff Cooper	<http://www.wikidata.org/entity/Q21084452>	35th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7989218>	Westminster St George's	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1931-03-19	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1931-10-07	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
