?item	?itemLabel	?term	?termLabel	?constituency	?constituencyLabel	?party	?partyLabel	?start	?election	?electionLabel	?end	?cause	?causeLabel
<http://www.wikidata.org/entity/Q12731310>	"James Hill"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q988615>	"Southampton Test"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q12731414>	"John Mark Taylor"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q989027>	"Solihull"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q128967>	"Edward Heath"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q1050985>	"Old Bexley and Sidcup"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q12899736>	"Teddy Taylor"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q7569538>	"Southend East"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q129679>	"Colin Moynihan, 4th Baron Moynihan"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q3336099>	"Lewisham East"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1306769>	"John Lee, Baron Lee of Trafford"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q1050733>	"Pendle"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13529787>	"Jack Aspinwall"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q7968078>	"Wansdyke"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13529848>	"Anthony Beaumont-Dark"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q3136751>	"Birmingham Selly Oak"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13529851>	"John Blackburn"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q5312015>	"Dudley West"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13529873>	"Michael Clark"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q7354068>	"Rochford"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13529900>	"Nigel Forman"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q3238966>	"Carshalton and Wallington"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13529916>	"Harry Greenway"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q1077439>	"Ealing North"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13529970>	"Mark Lennox-Boyd"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q1053298>	"Morecambe and Lunesdale"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13529988>	"Paul Marland"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q972528>	"West Gloucestershire"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13529989>	"Michael Mates"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q3337705>	"East Hampshire"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13529994>	"Iain Mills"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q3336696>	"Meriden"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13530012>	"Phillip Oppenheim"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q750643>	"Amber Valley"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13530019>	"Elizabeth Peacock"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q3133894>	"Batley and Spen"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13530031>	"Marion Roe"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q3231585>	"Broxbourne"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13530046>	"Ivor Stanbrook"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q1050914>	"Orpington"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13530049>	"John Stradling Thomas"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q1053353>	"Monmouth"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13530067>	"John Wells"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q6735490>	"Maidstone"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13530069>	"John Wheeler"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q42113982>	"Westminster North"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13530070>	"John Whitfield"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q1077785>	"Dewsbury"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q13530072>	"Jerry Wiggin"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q874356>	"Weston-super-Mare"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1379995>	"Jeff Rooker, Baron Rooker"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q3136734>	"Birmingham Perry Barr"@en	<http://www.wikidata.org/entity/Q9630>	"Labour Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q138192>	"Giles Radice, Baron Radice"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q1032482>	"North Durham"@en	<http://www.wikidata.org/entity/Q9630>	"Labour Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1418483>	"Geraint Howells"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q85751320>	"Ceredigion and Pembroke North"@en	<http://www.wikidata.org/entity/Q622441>	"Liberal Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1474995>	"Ian Stewart, Baron Stewartby"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q7055589>	"North Hertfordshire"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1494468>	"Robert Maclennan, Baron Maclennan of Rogart"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q5017872>	"Caithness and Sutherland"@en	<http://www.wikidata.org/entity/Q40052>	"Social Democratic Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q14946689>	"Ted Garrett"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q7963251>	"Wallsend"@en	<http://www.wikidata.org/entity/Q9630>	"Labour Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1502976>	"Geoffrey Finsberg"@en	<http://www.wikidata.org/entity/Q21084466>	"49th United Kingdom Parliament"@en	<http://www.wikidata.org/entity/Q3403595>	"Hampstead and Highgate"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	"1983-06-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q918466>	"1983 United Kingdom general election"@en	"1987-05-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
